,id,Date,mood,arousal,valence,activity,screentime (s),other (s),travel (s),weather (s),buu,coso,enga,fiof,teca
71,AS14.02,2014-04-09,7.25,-0.5,0.25,0.24720984804489024,5757.426000595091,61.39699999999999,,,1427.0219999999997,2549.8659999999986,627.2359999999999,,13.0
72,AS14.02,2014-04-10,7.25,0.25,0.75,0.2607506038432932,7844.238998651504,141.214,525.113,,1305.4969999999998,3293.044,695.324,,2.0
73,AS14.02,2014-04-11,6.5,-0.5,0.5,0.42448142730843674,5810.030001163483,136.128,630.9290000000001,,1548.1919999999996,2663.437999999999,700.7239999999999,,8.0
74,AS14.02,2014-04-12,6.0,-2.0,-1.0,0.3783017333120428,3658.8190011978145,11.015999999999998,362.18500000000006,,1833.6539999999993,1673.9590000000003,,,7.0
75,AS14.02,2014-04-13,7.2,-0.6,0.4,0.28982011828279997,2174.870997667313,79.11200000000001,159.646,,510.91299999999984,978.2899999999997,371.52000000000004,,1.0
76,AS14.02,2014-04-14,8.0,0.75,1.0,0.18707405017212794,2773.043000936509,21.182,,,894.4599999999998,1879.294,95.77199999999999,,15.0
77,AS14.02,2014-04-15,7.25,-0.5,0.5,0.1736288831786874,701.2870004177096,,,,98.26600000000002,471.303,19.658,,15.0
78,AS14.02,2014-04-16,6.666666666666667,-0.3333333333333333,0.3333333333333333,0.3532763532763534,109.28399968147278,,,,125.13299999999998,,,,17.0
79,AS14.02,2014-04-17,6.5,0.25,0.0,0.4700854700854705,41.23499965667722,,,,2.0069999999999997,37.601,,,17.0
80,AS14.02,2014-04-18,6.5,0.0,0.0,,,,,,,,,,3.0
81,AS14.02,2014-04-19,5.666666666666667,-0.6666666666666666,-0.3333333333333333,0.5,187.3220000267031,,,,10.09,72.341,,,1.0
82,AS14.02,2014-04-20,5.0,-0.6666666666666666,0.0,,,,,,,,,,12.0
83,AS14.02,2014-04-21,5.5,-0.5,-0.5,,,,,,,,,,8.0
84,AS14.02,2014-04-22,5.666666666666667,-1.3333333333333333,-0.3333333333333333,0.075,13.08000016212468,,,,,106.887,,,17.0
85,AS14.02,2014-04-23,5.5,0.0,0.5,0.14285714285714302,,,,,,,,,8.0
86,AS14.02,2014-04-24,7.0,-0.5,-0.5,0.0344827586206897,,,,,,,,,
87,AS14.02,2014-04-25,9.0,-1.0,1.0,,,,,,,,,,
88,AS14.03,2014-03-21,9.0,1.0,2.0,,1664.9540009498596,543.588,,,168.05500000000004,1724.7390000000003,946.017,10.046,7.0
89,AS14.03,2014-03-22,7.8,0.8,1.0,0.1913883086450861,2643.5370004177103,89.216,168.54500000000002,,486.4379999999999,458.4950000000001,3915.5240000000003,,9.0
90,AS14.03,2014-03-23,8.2,-0.2,1.2,0.1002466983942117,5048.337000608445,251.529,275.40500000000003,44.854,492.57600000000014,1503.1219999999996,1741.3910000000003,198.362,2.0
91,AS14.03,2014-03-24,7.8,-0.6,1.4,0.09074022242156703,6248.045999526978,851.0169999999999,,,108.446,2282.3359999999984,3908.043,230.54199999999997,3.0
92,AS14.03,2014-03-25,7.8,-0.4,1.2,0.13276828552349199,3791.112000226975,133.63,,,1120.6620000000003,1305.0980000000002,1351.4160000000004,588.619,7.0
93,AS14.03,2014-03-26,8.25,0.5,1.0,0.09115320114030408,3985.9769988059993,72.68,12.84,,126.28800000000001,1294.7889999999993,2355.873,107.825,1.0
94,AS14.03,2014-03-27,7.75,0.25,0.5,0.10319575369873081,3275.632001638411,60.032,,,605.8259999999999,931.6620000000003,1653.7570000000005,13.437,4.0
95,AS14.03,2014-03-28,8.0,-0.5,1.5,0.10467928797906652,3250.441998243332,246.37600000000003,,,348.358,940.8789999999998,3351.790999999999,46.206,3.0
96,AS14.03,2014-03-29,8.6,-0.2,1.6,0.16337733775865063,2261.391000509263,104.425,,,19.31,152.928,2529.2280000000005,49.371,1.0
97,AS14.03,2014-03-30,8.4,-0.2,1.0,0.16465071526667882,3568.718999385834,186.05399999999997,,31.955000000000002,48.135999999999996,1223.6230000000003,2039.8139999999996,26.284000000000002,1.0
98,AS14.03,2014-03-31,7.4,0.4,0.6,0.08363358459550868,9398.243999958037,98.78600000000002,,,2050.156,4412.684999999997,1699.4680000000003,77.49100000000001,4.0
99,AS14.03,2014-04-01,7.6,0.4,0.4,0.097414340146311,3205.793999433517,203.23399999999998,,,543.663,711.7979999999999,1626.5539999999999,121.131,2.0
100,AS14.03,2014-04-02,7.4,0.2,0.6,0.07868813828691651,3364.240000724794,98.842,54.144999999999996,,854.1979999999999,820.5580000000001,1981.5039999999995,84.13799999999999,2.0
101,AS14.03,2014-04-03,7.8,0.0,1.0,0.08363645439998374,2312.74599981308,91.23700000000001,,,19636.154999999995,685.1839999999997,2093.1600000000003,72.10300000000001,1.0
102,AS14.03,2014-04-04,7.8,0.2,1.4,0.0871065604162596,3231.443998813628,902.6700000000001,,,932.602,804.0909999999999,1371.5649999999998,53.446999999999996,3.0
103,AS14.03,2014-04-05,7.6,1.2,1.0,0.11442793762963628,3852.661998987194,60.862,19.696,,263.05899999999997,1110.404,2295.814,106.48600000000002,6.0
104,AS14.03,2014-04-06,6.8,0.2,0.8,0.07677201548523707,6028.5489985942895,1024.5929999999998,,,34.157,730.3430000000002,4234.200000000001,,
105,AS14.03,2014-04-07,7.4,0.2,1.0,0.14406393678902962,5035.644999742508,72.08200000000001,,,678.7749999999999,1787.4449999999997,2513.812000000001,212.878,2.0
106,AS14.03,2014-04-08,7.4,0.4,1.2,0.1038308889653645,4475.891999959949,70.913,,,884.658,683.3639999999999,1307.6369999999997,1521.953,3.0
107,AS14.03,2014-04-09,7.8,0.6,1.0,0.0921222333052219,1773.7219996452322,74.42000000000002,,,74.09700000000001,763.8649999999999,984.3600000000002,48.004999999999995,
108,AS14.03,2014-04-10,7.4,0.4,1.0,0.1080663991151945,7018.261001348492,95.09200000000001,,,2343.6259999999997,1792.1990000000008,2776.328,5.2170000000000005,2.0
109,AS14.03,2014-04-11,7.6,0.2,1.0,0.12018808327176551,4983.920999288562,354.09200000000004,,,135.01500000000004,1698.898,3128.489,26.309,
110,AS14.03,2014-04-12,7.666666666666667,0.3333333333333333,1.0,0.12703734227128452,2492.8179993629456,1072.4769999999999,,,19507.484999999997,229.648,12054.725999999999,,6.0
111,AS14.03,2014-04-13,7.4,0.2,1.0,0.07813754216620178,7752.552998781202,4335.307,,,1391.4610000000002,2391.0519999999997,3217.933999999999,643.7560000000001,2.0
112,AS14.03,2014-04-14,7.0,0.0,0.8,0.09289626571780712,4230.447000265119,58.008,,,1836.6070000000004,3612.581999999999,1152.6689999999994,36.263000000000005,1.0
113,AS14.03,2014-04-15,7.6,0.2,0.8,0.11955499852139127,3964.784998178483,100.235,,,738.5819999999999,2245.3019999999997,1850.041999999999,6.025,6.0
114,AS14.03,2014-04-16,8.0,0.8,1.0,0.1147681692149471,5334.567000150679,175.37999999999997,,,290.129,1454.3010000000004,3481.064,51.299,2.0
115,AS14.03,2014-04-17,7.25,0.25,0.75,0.14085924635236632,5006.50600028038,167.096,,,1948.9780000000005,2048.286,1159.7850000000003,172.576,6.0
116,AS14.03,2014-04-18,7.5,0.0,1.0,0.07387608289940913,6253.73700046539,47.28200000000001,,,1777.7990000000004,1206.113,4304.597,183.844,6.0
117,AS14.03,2014-04-19,7.8,0.6,0.8,0.20822977708940202,1441.9180002212522,53.49400000000001,69.034,,117.62400000000001,1155.189,66.705,,5.0
118,AS14.03,2014-04-20,7.5,0.25,1.0,0.1468526372239469,3489.1269993782043,49.111,26.617,,714.8320000000001,993.9860000000002,1528.488,,5.0
119,AS14.03,2014-04-21,7.4,0.2,1.0,0.02084580503077148,6019.938000440603,1681.2969999999996,167.219,,728.521,242.13600000000002,4016.5240000000003,23.194000000000003,3.0
120,AS14.03,2014-04-22,7.6,0.4,0.8,0.09285561446082309,3493.3910002708426,73.49099999999999,,,149.202,1806.5020000000004,2342.3850000000007,39.548,
121,AS14.03,2014-04-23,7.0,0.6,0.8,0.12038971933691188,4272.427999734879,58.527,,,169.53,1479.5619999999994,2393.7420000000016,159.123,1.0
122,AS14.03,2014-04-24,7.4,-0.2,1.0,0.10600109223606824,4893.604000329971,159.014,,,133.114,2815.1409999999996,1748.1069999999997,52.354,
123,AS14.03,2014-04-25,7.5,-1.0,1.0,0.10616761822048393,10863.719999790188,57.62399999999999,,,106.799,7931.975999999999,3332.9510000000005,221.80100000000002,
124,AS14.03,2014-04-26,7.5,-0.25,1.0,0.2691422503343846,3489.053999423981,90.046,,,443.291,605.897,2737.0319999999997,,9.0
125,AS14.03,2014-04-27,7.6,-1.4,1.0,0.06555207175889924,5290.936999082568,2434.284,540.932,,65.28999999999999,876.2230000000001,7382.021,,
126,AS14.03,2014-04-28,7.0,-1.4,1.0,0.08262849034113322,3365.2200000286102,47.72,,,147.939,2860.0660000000007,3497.5220000000013,28.117,1.0
127,AS14.03,2014-04-29,7.2,-0.6,1.0,0.1186958482249048,3669.9149987697606,66.64899999999999,,,33.836,1792.6130000000005,1007.3229999999999,486.0,
128,AS14.03,2014-04-30,7.0,-1.2,1.0,0.0896922408290305,4097.972999095916,85.207,,,248.85800000000003,1863.695,2006.6939999999997,,
129,AS14.03,2014-05-01,7.2,-0.8,1.0,0.13638883459215953,3744.9600000381465,80.12700000000001,112.24,,1836.575,1083.126,3026.651,61.166,1.0
130,AS14.03,2014-05-02,7.6,-1.2,1.4,0.13437692269476761,6631.174000263214,713.9780000000001,49.673,,303.6170000000001,1102.3259999999998,4098.996999999999,43.224000000000004,11.0
131,AS14.03,2014-05-03,7.75,-0.4,1.0,0.13891893143630113,7432.3000001907385,54.141000000000005,72.509,,576.9669999999999,924.1080000000001,3330.290999999998,,5.0
132,AS14.03,2014-05-04,7.4,-1.2,0.8,0.06616240664834475,3048.189000368119,37.760000000000005,,,122.05000000000001,192.14600000000004,2692.8390000000004,,4.0
133,AS14.03,2014-05-05,7.25,-1.0,1.0,0.1011820050553937,3253.5099997520465,249.24899999999994,130.482,,271.388,946.4380000000001,1635.6749999999993,13.243,3.0
134,AS14.03,2014-05-07,7.666666666666667,-0.6666666666666666,1.0,0.09445035643820725,3511.5200004577637,259.949,,,757.067,1327.231,1184.9979999999998,13.905000000000001,
135,AS14.05,2014-03-14,8.0,-1.0,2.0,,5622.509999036791,358.415,,,285.72799999999995,4831.078,269.409,,3.0
136,AS14.05,2014-03-15,6.2,0.0,0.4,,8903.782000064852,174.93099999999998,,,1026.003,7048.5610000000015,2050.826,,3.0
137,AS14.05,2014-03-16,6.333333333333333,-0.6666666666666666,0.0,,5548.048998832701,88.685,,,473.49000000000007,4189.964,780.33,,3.0
138,AS14.05,2014-03-17,6.0,-0.4,0.4,0.08337052096204703,5613.824001312256,148.272,,,865.993,1774.0289999999998,1020.8219999999997,,2.0
139,AS14.05,2014-03-18,7.5,0.25,1.0,0.11319590615792095,7177.026000738149,67.334,,,508.9789999999999,4411.521000000002,905.3700000000003,,9.0
140,AS14.05,2014-03-19,6.75,1.0,0.75,0.13369126492653632,6095.8100011348715,122.397,,,274.29,4320.740999999998,1031.1770000000004,,
141,AS14.05,2014-03-20,7.2,1.0,0.8,0.11845679938612319,4862.865999221803,157.196,,,122.208,4486.862999999999,512.418,,1.0
142,AS14.05,2014-03-21,7.25,0.0,1.0,0.050197722898856136,3032.3189995288863,53.848,,,393.79400000000004,2267.379000000001,375.7920000000001,,5.0
143,AS14.05,2014-03-22,3.75,-2.0,-1.0,0.018560992335206163,1806.1799995899205,118.051,,,20.077,1098.569,641.9209999999999,,
144,AS14.05,2014-03-23,4.4,-1.4,-1.0,0.08524289724808608,3991.8160002231602,91.277,,,269.46399999999994,2880.4480000000003,749.3390000000003,,10.0
145,AS14.05,2014-03-24,3.75,-2.0,-1.0,0.0065358720727085465,4166.945000886917,124.07,,,1371.45,3652.6710000000003,554.26,,1.0
146,AS14.05,2014-03-25,5.333333333333333,-1.0,0.3333333333333333,0.040966888004228603,9523.143001079556,253.70700000000002,,,767.822,5931.509,2687.9569999999994,,1.0
147,AS14.05,2014-03-26,5.5,-0.5,0.25,0.039236509193725615,8523.028999567035,93.703,,,301.20300000000003,7550.899999999999,715.5280000000002,,1.0
148,AS14.05,2014-03-27,5.8,-0.6,0.2,0.07717586025360933,11263.526001691818,107.35600000000001,,,784.7859999999998,8743.152999999998,1137.2039999999997,,2.0
149,AS14.05,2014-03-28,6.2,0.0,0.6,0.04532458316828963,4806.280000209807,111.72199999999998,,,325.90099999999995,4112.681999999999,4129.413000000002,,1.0
150,AS14.05,2014-03-29,6.4,-0.4,1.0,0.10442318185053041,2506.7190003395085,91.39100000000002,,,553.183,1584.78,345.2420000000002,,4.0
151,AS14.05,2014-03-30,6.2,-0.8,0.8,0.07491950961612631,4132.284999370574,126.41699999999999,,,313.04799999999994,3235.621,360.442,,4.0
152,AS14.05,2014-03-31,6.8,-0.4,1.0,0.05534132176899743,1278.240999221801,122.03999999999999,,,432.613,581.754,1269.7140000000004,,2.0
153,AS14.05,2014-04-01,7.0,0.0,1.0,0.07812598561494997,4642.2749993801135,68.679,,,531.224,3155.6040000000007,919.047,,
154,AS14.05,2014-04-02,7.0,-0.2,1.0,0.07312614127423468,3362.542999029161,112.71900000000002,,,574.2599999999999,2056.3869999999993,651.506,,
155,AS14.05,2014-04-03,7.2,-1.0,0.8,0.05275148533518809,4592.4509990215265,86.589,,,707.5649999999998,3671.638999999999,251.91199999999995,,
156,AS14.05,2014-04-04,7.0,-0.8,1.0,0.041456523574859745,9140.195000648506,245.75600000000003,,,1844.8400000000001,6765.103,272.731,,3.0
157,AS14.05,2014-04-05,7.5,0.0,1.0,0.06928846414407397,2489.0530009269714,458.46999999999997,,,396.6700000000001,1322.7229999999997,217.57099999999997,,1.0
158,AS14.05,2014-04-06,6.8,-0.4,1.0,0.07736263815327492,4267.385000228883,65.893,,,302.395,3610.4549999999986,887.666,,2.0
159,AS14.05,2014-04-07,6.75,-0.25,0.75,0.06685869441897199,5002.378999710083,77.921,,,549.537,4020.0340000000015,348.51300000000003,,1.0
160,AS14.05,2014-04-08,6.75,0.25,0.0,0.08512478025882424,2492.819001436234,652.7700000000001,,,278.88100000000003,1472.6670000000001,2000.8419999999994,,1.0
161,AS14.05,2014-04-09,7.0,0.25,0.75,0.1536189527904702,7907.565998554234,144.336,,,589.7890000000001,6235.753,931.454,,1.0
162,AS14.05,2014-04-10,7.2,0.8,1.0,0.013347120143232591,3369.2780001163487,1896.1580000000001,,,493.754,2362.4120000000003,879.8850000000001,,1.0
163,AS14.05,2014-04-11,7.0,0.2,0.6,0.09461525027599361,5875.098001003269,100.988,,,1018.0859999999998,4853.9429999999975,551.6909999999997,21.127,
164,AS14.05,2014-04-12,7.0,-1.4,1.0,0.04929885725426736,9284.784998655321,102.538,,,561.6260000000001,7825.282000000001,531.6519999999998,,3.0
165,AS14.05,2014-04-13,7.5,0.3333333333333333,1.0,0.11412738344393665,2350.6080005168906,141.63000000000002,,,618.1540000000001,1867.2769999999998,201.961,,13.0
166,AS14.05,2014-04-14,6.4,-1.2,0.4,0.1017234451157769,4047.4729998111734,148.62800000000001,,,944.768,2639.688,389.57800000000003,,
167,AS14.05,2014-04-15,7.0,0.2,0.8,0.05729654885661261,7540.287000894546,595.167,,,620.449,5858.577000000003,602.2969999999999,,
168,AS14.05,2014-04-16,7.2,-0.6,0.8,0.10564943114617577,1779.0359995365131,126.47099999999999,,,247.668,1527.507,235.09099999999984,,
169,AS14.05,2014-04-17,6.6,0.4,0.6,0.11503845562252696,5463.500999689103,86.82600000000001,,,662.853,4915.475,437.38299999999987,,
170,AS14.05,2014-04-18,7.5,0.25,1.0,0.11516740722460596,5954.957000970837,269.60600000000005,,,1319.537,5051.494999999999,826.468,,2.0
171,AS14.05,2014-04-19,7.2,-0.8,0.8,0.0608869898356053,2441.471001625062,112.55199999999999,,,236.54000000000002,2044.9450000000002,43.79,,2.0
172,AS14.05,2014-04-20,7.2,-1.2,1.0,0.03538299274192724,7613.729999780656,46.363,,,663.1469999999999,6461.501000000001,619.5469999999999,,
173,AS14.05,2014-04-21,7.2,-0.6,1.0,0.10177745806111634,7826.857999801643,62.632,5.029,,703.91,6586.741,366.74899999999997,,
174,AS14.05,2014-04-22,7.2,0.4,1.0,0.06284797975562106,4750.197001934053,152.11599999999996,,,635.5469999999999,3676.1189999999997,279.44100000000003,,2.0
175,AS14.05,2014-04-23,7.2,-1.0,1.0,0.0809468968896285,4737.818998575208,73.26,,,361.04,4327.9659999999985,966.0030000000003,,1.0
176,AS14.05,2014-04-24,7.2,-0.75,1.0,0.03937106618606021,5063.664000511169,58.242999999999995,,,499.467,4468.086,99.176,,
177,AS14.05,2014-04-25,7.2,-1.2,1.0,0.049052721518388076,5750.144002676009,65.782,,,1844.679,4768.010999999998,838.4249999999998,,3.0
178,AS14.05,2014-04-26,7.8,-0.8,1.0,0.20016636094205972,5481.505000352858,146.654,,,777.5069999999998,4073.5520000000006,1170.4849999999992,,3.0
179,AS14.05,2014-04-27,7.4,-0.6,1.0,0.018822482895967982,3046.8400008678445,217.575,,,208.82999999999998,3692.5930000000026,230.11699999999988,,
180,AS14.05,2014-04-28,7.0,-0.6,1.0,0.010304627529119476,6057.330000400543,55.599,,,604.9780000000001,5284.627,671.5270000000002,,1.0
181,AS14.05,2014-04-29,6.8,0.4,0.8,0.041165097146740985,3830.3459987640376,141.21399999999997,,,185.602,5086.560000000001,583.6550000000003,,
182,AS14.05,2014-04-30,7.0,-0.6,1.0,0.061608517822726604,3712.8329997062674,64.29199999999999,,,244.94500000000002,3294.4350000000013,103.59099999999998,,
183,AS14.05,2014-05-01,6.8,-0.2,1.0,0.02529227510600561,5083.85499882698,139.338,,,343.089,4655.697000000001,90.454,,
184,AS14.05,2014-05-02,7.0,-0.2,1.0,0.006817240295425038,12600.60599923134,449.645,,,3322.9650000000006,8381.716,390.40700000000004,,7.0
185,AS14.05,2014-05-03,6.75,0.25,1.0,0.05447085148853847,3715.2509992122664,59.096,,,713.5900000000001,3176.153,164.737,,6.0
186,AS14.05,2014-05-04,7.0,0.25,1.0,0.07258033493084994,4132.47699904442,104.05300000000001,,,313.93700000000007,3361.843,269.681,,2.0
187,AS14.05,2014-05-05,6.333333333333333,-0.3333333333333333,1.0,0.0024906600249066002,49.03300023078917,10.221,,,,32.771,5.155,,
188,AS14.06,2014-03-24,7.0,-1.0,0.0,0.043431899641577044,2508.2549996376047,220.34799999999996,,,43.495000000000005,1392.8110000000001,1073.377,,3.0
189,AS14.06,2014-03-25,7.0,-0.2,0.6,0.1377085877085877,7729.770000696179,112.22,,,116.887,4805.629000000001,2999.9689999999996,276.93800000000005,
190,AS14.06,2014-03-26,8.0,0.5,1.5,0.13556265296587808,7892.531001091001,60.047000000000004,564.176,,212.51200000000003,6378.153000000002,1950.957000000001,35.692,2.0
191,AS14.06,2014-03-27,7.0,0.25,0.25,0.13232860520094558,8167.157000541687,55.647999999999996,,,523.6959999999999,5127.378000000001,2453.2589999999996,,1.0
192,AS14.06,2014-03-28,7.6,-0.2,0.8,0.17147079420003294,6928.638001918793,367.83599999999996,80.015,,42.311,7005.294,1995.9960000000005,42.263,1.0
193,AS14.06,2014-03-29,7.8,0.0,1.0,0.11158088235294117,3907.1309998035445,101.46700000000001,,,32.411,3139.0060000000008,786.5549999999994,,
194,AS14.06,2014-03-30,7.8,0.0,0.8,0.21129785247432317,8933.720999002453,44.391,,4.859,1874.6639999999995,2621.9400000000005,4444.221,,5.0
195,AS14.06,2014-03-31,7.0,-0.2,0.4,0.16060545689131744,7504.32200050354,49.306,,,2017.195,4760.99,2416.3319999999994,27.522,1.0
196,AS14.06,2014-04-01,7.75,0.0,0.75,0.2258536234024724,8370.869999647139,56.760999999999996,,,1351.4839999999997,6258.84,1642.4749999999995,,3.0
197,AS14.06,2014-04-02,6.8,-0.6,0.4,0.16255252100840337,9183.504000902176,58.694,22.122,,597.655,7281.409,1418.497,167.0,4.0
198,AS14.06,2014-04-03,7.2,0.0,0.4,0.2095738980962975,7130.967000246046,54.772,167.51500000000001,,509.24,5771.513000000002,1325.6770000000006,,2.0
199,AS14.06,2014-04-04,7.0,-0.4,0.2,0.1495238095238096,9345.663000106812,41.732,549.962,,859.879,6543.098999999999,3003.3819999999996,,
200,AS14.06,2014-04-05,7.0,-0.4,0.8,0.29227390180878554,4097.588000059133,81.583,119.68,,537.6239999999999,4032.6630000000005,559.4639999999999,,2.0
201,AS14.06,2014-04-06,7.0,-1.0,0.4,0.020425724637681147,5300.544999361039,76.721,,,760.537,3929.325,533.16,,1.0
202,AS14.06,2014-04-07,6.2,-0.6,0.0,0.19494720965309195,6208.289999485022,43.456999999999994,37.449,,402.8859999999999,5712.241,581.4219999999998,,3.0
203,AS14.06,2014-04-08,6.6,-0.2,0.0,0.17494855967078193,8079.531998872759,61.25599999999999,4.01,,2506.426,5464.118,2225.362000000001,172.81699999999998,5.0
204,AS14.06,2014-04-09,7.4,0.4,0.8,0.10309597523219814,9689.766999959947,60.772,247.616,1.0070000000000001,1589.932,7837.215000000001,2658.298999999999,473.81699999999995,1.0
205,AS14.06,2014-04-10,7.6,-0.2,0.8,0.22428424516659817,7552.356999874117,57.60600000000001,890.7940000000001,26.138,776.309,6625.847,935.9879999999994,,5.0
206,AS14.06,2014-04-11,7.8,-0.2,1.0,0.20591670956453667,6816.5619995594025,61.620999999999995,100.72,,48.418,6164.386999999999,6358.007000000003,90.13600000000001,
207,AS14.06,2014-04-12,8.2,0.4,1.0,0.23391223155929042,4206.082000732421,90.893,70.88699999999999,16.081,257.655,1827.819,1937.1630000000002,,
208,AS14.06,2014-04-13,6.5,-1.5,0.25,0.34474153297682714,7659.935000181199,55.635,404.989,,1229.5830000000003,6201.744999999999,710.2219999999995,,2.0
209,AS14.06,2014-04-14,7.25,-0.25,0.75,0.17874293785310735,4463.4839992523175,38.55799999999999,,,1113.333,2704.3880000000004,571.1429999999998,29.434,2.0
210,AS14.06,2014-04-15,7.0,-0.4,0.6,0.20056360708534615,6740.17999982834,58.973000000000006,18.202,12.056000000000001,1489.2960000000003,6671.510000000002,1070.0729999999992,71.646,6.0
211,AS14.06,2014-04-16,7.6,0.0,0.4,0.14506508485747238,15929.543998718265,65.859,80.631,,1915.6770000000001,10182.921000000002,2434.4439999999995,18.5,1.0
212,AS14.06,2014-04-17,6.8,0.2,0.6,0.151670692431562,12332.707000970844,1444.059,37.3,,621.9739999999999,7244.229000000001,3229.6190000000024,297.992,1.0
213,AS14.06,2014-04-18,6.25,-1.0,0.5,0.14621547543748678,7052.253001213073,57.885000000000005,331.92999999999995,,714.6719999999999,4388.219999999998,2057.9010000000007,10.072000000000001,3.0
214,AS14.06,2014-04-19,6.8,0.2,0.6,0.09826388888888894,5234.979000806809,61.891,116.22200000000001,,596.872,3269.519,1188.4529999999997,,4.0
215,AS14.06,2014-04-20,8.2,0.6,0.8,0.029657567049808403,5498.4280004501325,52.714000000000006,,,105.11500000000001,4310.805,1232.219,,
216,AS14.06,2014-04-21,7.0,0.2,0.6,0.07823937267214572,7144.265999794008,60.81099999999999,143.069,,36.102,5256.407000000001,2439.452000000002,,1.0
217,AS14.06,2014-04-22,6.6,-0.4,0.6,0.1444977991196478,15079.281998634337,72.462,230.95000000000002,,1639.8789999999997,9063.203000000003,4082.6120000000005,43.966,7.0
218,AS14.06,2014-04-23,7.0,0.0,0.8,0.13372735533587954,9755.811999559406,138.344,191.86299999999997,26.581999999999997,355.76699999999994,8056.821999999998,2288.4829999999997,102.875,4.0
219,AS14.06,2014-04-24,7.75,-0.25,0.75,0.23571051267413404,7186.624999284746,123.40899999999999,208.069,15.117,1067.787,4960.626,1071.875,4.016,8.0
220,AS14.06,2014-04-25,6.4,-1.0,0.4,0.2649999999999999,8179.014999866489,48.46000000000001,255.394,,808.688,6299.472,1781.675,59.679,3.0
221,AS14.06,2014-04-26,7.5,0.0,1.0,0.20659722222222232,6388.543001174927,65.948,924.031,,694.7800000000001,3473.604,1091.9249999999997,136.354,11.0
222,AS14.06,2014-04-27,7.2,-0.6,1.0,0.059715839460784285,1710.3350005149846,52.556,166.64,,,1237.3690000000001,354.39199999999994,,
223,AS14.06,2014-04-28,6.75,-0.25,0.5,0.17232443482443485,6545.0480008125305,29.229,,,50.263,5731.124,1114.3209999999997,31.482999999999997,
224,AS14.06,2014-04-29,7.25,0.0,1.0,0.1751971158833905,8530.252000808712,40.293,,,1423.8790000000001,8668.261999999999,2081.5639999999985,0.044000000000000004,2.0
225,AS14.06,2014-04-30,6.8,-0.6,0.6,0.10888427751577054,8637.355999231337,42.517,63.787,,788.8109999999999,5376.948999999997,2404.0750000000016,92.167,1.0
226,AS14.06,2014-05-01,8.0,0.0,1.0,0.32672684458398754,3277.3440001010895,43.190999999999995,276.651,,290.61499999999995,2351.478,1676.5109999999997,11.035,2.0
227,AS14.06,2014-05-02,7.2,-0.75,1.0,0.18526365348399243,6839.912998199465,37.36,263.373,7.101,915.9829999999998,5243.279,387.6379999999998,,4.0
228,AS14.06,2014-05-03,6.25,-0.75,0.0,0.22025871459694987,1446.6239998340611,75.887,,,4.009,1489.694,234.769,123.711,
229,AS14.06,2014-05-04,7.6,-0.8,0.75,0.16709055715309384,3883.2509994506845,135.427,4.015,,460.022,3003.7529999999997,272.50299999999993,,
230,AS14.06,2014-05-05,7.0,-0.6666666666666666,0.6666666666666666,0.08203703703703703,5316.62299990654,31.448999999999998,56.464,,24.224,4460.381,742.9339999999995,,
231,AS14.06,2014-05-07,6.75,-0.5,0.25,0.1173852329024742,9289.809000968933,624.226,24.233,8.026,1376.3549999999998,6323.214999999999,2098.9010000000007,187.29399999999998,5.0
232,AS14.06,2014-05-08,7.0,-1.0,1.0,0.0,,,,,,367.05899999999997,14.932,,
233,AS14.07,2014-03-19,6.8,-1.0,1.4,,11526.837001323694,90.872,145.957,,2059.8,7420.665,1763.2230000000002,,2.0
234,AS14.07,2014-03-20,5.25,-0.75,-0.25,,10738.88800024986,87.433,,,1493.6190000000006,7979.569999999999,1129.463,,1.0
235,AS14.07,2014-03-21,7.0,0.3333333333333333,1.0,,17950.13300013542,90.27600000000001,164.604,,929.1390000000001,5800.772,783.125,,
236,AS14.07,2014-03-22,6.0,-0.4,0.0,,11019.821000576023,357.71999999999997,614.246,,639.6239999999999,7704.029,1858.3960000000002,,
237,AS14.07,2014-03-23,7.75,0.0,1.5,,10202.637996912003,113.33500000000001,,,681.1460000000001,8463.966000000002,632.796,,
238,AS14.07,2014-03-24,8.0,0.5,1.0,,5517.1549985408765,188.64499999999998,58.215,,1452.4489999999998,3596.0039999999985,513.355,,13.0
239,AS14.07,2014-03-25,7.666666666666667,-0.5,1.3333333333333333,0.13434490180252895,12516.447998046866,643.485,130.93400000000003,,1127.0230000000001,8980.757000000005,1492.5209999999997,,4.0
240,AS14.07,2014-03-26,6.6,0.2,0.6,0.10329373128561765,9189.55200004578,103.919,203.741,,2381.75,5177.322,1274.317,,12.0
241,AS14.07,2014-03-27,6.8,0.2,0.4,0.08970024791525805,9708.778999090195,60.278,51.767999999999994,,1945.115,7073.990000000002,261.867,,10.0
242,AS14.07,2014-03-28,8.25,0.25,1.5,0.09809984248895877,12984.041001558304,231.76799999999997,647.093,,2974.6259999999997,6712.636,2162.614,,1.0
243,AS14.07,2014-03-29,7.0,0.2,1.0,0.04187585355184262,10574.725999832155,378.55000000000007,307.75199999999995,,1742.9419999999993,3413.0080000000007,5360.102999999999,,5.0
244,AS14.07,2014-03-30,6.2,0.2,0.0,0.0625734602553756,8739.792000055313,71.024,266.05,,1742.2019999999995,5394.583000000001,607.0820000000001,,3.0
245,AS14.07,2014-03-31,4.333333333333333,-1.0,0.0,0.051366076733723814,13187.446000099182,48.167,207.856,,1666.65,7297.569,3794.4109999999996,,6.0
