"Date","mood"
"2014-03-30",6.2
"2014-03-30",7.8
"2014-03-30",6.2
"2014-03-30",6.8
"2014-03-30",7.75
"2014-03-30",5.8
"2014-03-30",6.2
"2014-03-30",6.5
"2014-03-30",7.4
"2014-03-30",5.4
"2014-03-30",8
"2014-03-30",7
"2014-03-30",7.5
"2014-03-30",7
